timestamp,phase,capacity,total_requests,total_volume,Teaching_requests,Teaching_volume,Teaching_weight,Non-teaching_requests,Non-teaching_volume,Non-teaching_weight,Managerial_requests,Managerial_volume,Managerial_weight,Non-managerial_requests,Non-managerial_volume,Non-managerial_weight,utilization
76060,Lecture,80,93,14493.027591107077,76,8619.604500892026,0.28,0,228.16474859074322,0.12,8,63.27422905881646,0.35,9,5581.984112565491,0.25,1.0
76065,Lecture,80,39,1647.6014584035656,27,599.993405734102,0.28,7,884.2748868560251,0.12,5,104.67380039915751,0.35,0,58.65936541428103,0.25,0.5492004861345219
76070,Lecture,80,114,19420.093265946576,49,2217.8104654443296,0.28,22,2772.605816479786,0.12,0,6.582269676932446,0.35,43,14423.094714345527,0.25,1.0
76075,Lecture,80,54,8044.091780971564,8,898.6154693772836,0.28,30,4062.1159642803027,0.12,0,13.048867059190245,0.35,16,3070.311480254787,0.25,1.0
76080,Lecture,80,28,4805.676369194656,6,629.1441212244089,0.28,13,3050.659063176139,0.12,5,98.43189351479869,0.35,4,1027.441291279309,0.25,1.0
76085,Lecture,80,109,15670.791232032723,37,3548.8784568377328,0.28,34,7014.427034437173,0.12,0,6.1530572869800855,0.35,38,5101.332683470838,0.25,1.0
76090,Lecture,80,96,11747.314365095755,20,1212.263279830548,0.28,0,104.88189502446882,0.12,7,139.94709891846193,0.35,69,10290.222091322277,0.25,1.0
76095,Lecture,80,98,9112.4773010676,82,6550.7056704704955,0.28,7,1249.2157436732289,0.12,1,5.466051335536218,0.35,8,1307.08983558834,0.25,1.0
76100,Lecture,80,82,8956.032399674797,46,3170.1777363477026,0.28,17,1100.3856221989504,0.12,1,28.716898703422064,0.35,18,4656.752142424722,0.25,1.0
76105,Lecture,80,41,14223.855634703727,3,149.65910652857653,0.28,11,2664.418700649727,0.12,13,207.22806048519658,0.35,14,11202.549767040227,0.25,1.0
76110,Lecture,80,65,5078.870922721835,40,3747.8464950771854,0.28,4,742.8084401381744,0.12,20,310.2236751990978,0.35,1,277.9923123073779,0.25,1.0
76115,Lecture,80,56,4777.044044855958,23,1668.7022267236157,0.28,9,989.7127450777384,0.12,11,207.26197602563158,0.35,13,1911.3670970289731,0.25,1.0
76120,Lecture,80,56,6427.287696410056,12,1299.5712737702079,0.28,37,4504.308760034069,0.12,0,8.396861700017997,0.35,7,615.0108009057616,0.25,1.0
76125,Lecture,80,68,7061.235003479625,13,1528.7314084319485,0.28,43,5229.3186634806,0.12,11,122.06318089034251,0.35,1,181.12175067673422,0.25,1.0
76130,Lecture,80,85,11041.523477945017,53,5234.715562208835,0.28,17,4534.187065880973,0.12,12,111.37561204992083,0.35,3,1161.2452378052897,0.25,1.0
76135,Lecture,80,105,10954.874890218109,50,5403.840060290186,0.28,22,2680.4317589051234,0.12,5,69.74869054443992,0.35,28,2800.8543804783594,0.25,1.0
76140,Lecture,80,86,12218.756652360527,38,4195.247683865678,0.28,36,2709.0466902042576,0.12,0,13.898833779694765,0.35,12,5300.563444510897,0.25,1.0
76145,Lecture,80,69,8566.75285732589,18,1115.3491152562528,0.28,39,6887.624059168846,0.12,6,53.99418360432087,0.35,6,509.78549929647045,0.25,1.0
76150,Lecture,80,60,5549.280305434927,21,916.1537648482374,0.28,12,1590.9453200620555,0.12,5,86.46362415592148,0.35,22,2955.7175963687127,0.25,1.0
76155,Lecture,80,86,18199.05483051268,46,3686.726498612173,0.28,0,21.250800697523108,0.12,1,23.816787065224254,0.35,39,14467.260744137759,0.25,1.0
76160,Lecture,80,63,16619.08933926287,19,2198.788306426237,0.28,5,390.52623675073426,0.12,8,78.52712499684888,0.35,31,13951.24767108905,0.25,1.0
76165,Lecture,80,63,7559.860625995166,25,1577.4593712960245,0.28,34,5680.372624520992,0.12,2,51.124422083418175,0.35,2,250.90420809473162,0.25,1.0
76170,Lecture,80,48,5890.546375743164,23,2499.420443124642,0.28,2,569.6941517842115,0.12,5,35.54168050504309,0.35,18,2785.890100329267,0.25,1.0
76175,Lecture,80,74,4077.819432292905,27,1128.323236950633,0.28,45,2209.510418643416,0.12,0,4.166089400947084,0.35,2,735.8196872979091,0.25,1.0
76180,Lecture,80,42,5218.920504266849,8,968.6088503800364,0.28,31,2270.572641602576,0.12,1,5.813217513726595,0.35,2,1973.9257947705103,0.25,1.0
76185,Lecture,80,52,6470.659209685629,29,2357.3589120655797,0.28,18,2169.0832234361983,0.12,2,17.503521496020987,0.35,3,1926.7135526878305,0.25,1.0
76190,Lecture,80,65,4365.850637296977,26,3134.169562011655,0.28,9,676.2261460890293,0.12,20,345.03861466634555,0.35,10,210.41631452994633,0.25,1.0
76195,Lecture,80,83,13648.322376339369,16,1476.6717257061885,0.28,24,3002.040189413865,0.12,5,100.0053288446156,0.35,38,9069.6051323747,0.25,1.0
76200,Lecture,80,68,8543.618152774145,18,1439.5526092116643,0.28,21,4598.166040469581,0.12,9,150.60737594668598,0.35,20,2355.2921271462124,0.25,1.0
76205,Lecture,80,112,11000.08364803915,28,3248.5681590346535,0.28,26,4087.0094709426335,0.12,9,69.66897332985977,0.35,49,3594.837044732003,0.25,1.0
76210,Lecture,80,31,6836.376123843949,5,190.67985067019694,0.28,18,6195.280867288999,0.12,6,81.75986894803462,0.35,2,368.65553693671853,0.25,1.0
76215,Lecture,80,24,1490.8182912551179,2,255.47999926679762,0.28,6,524.2120751309043,0.12,12,133.76822829287636,0.35,4,577.3579885645397,0.25,0.49693943041837263
76220,Lecture,80,56,7412.180281027904,22,1804.1982576838814,0.28,13,2694.0217537031017,0.12,7,70.67064957486384,0.35,14,2843.2896200660566,0.25,1.0
76225,Lecture,80,78,3460.3956728335,71,1935.6971814514754,0.28,2,557.7347075541524,0.12,5,96.09751035281892,0.35,0,870.8662734750534,0.25,1.0
76230,Lecture,80,44,6247.966364749554,24,1793.5453673801871,0.28,0,15.847574933718825,0.12,5,90.00676030565863,0.35,15,4348.566662129989,0.25,1.0
76235,Lecture,80,50,6828.557506752824,31,2949.2392765559975,0.28,13,1270.5013107578952,0.12,3,28.19806650289086,0.35,3,2580.618852936042,0.25,1.0
76240,Lecture,80,68,6676.722266346862,42,4350.145814054383,0.28,12,1034.978734184542,0.12,7,50.455086795005904,0.35,7,1241.1426313129311,0.25,1.0
76245,Lecture,80,54,3326.4423096302266,45,2338.705205137455,0.28,5,837.5801896552758,0.12,4,35.93148477076609,0.35,0,114.22543006673015,0.25,1.0
76250,Lecture,80,37,5883.336471899192,19,1498.1809481409164,0.28,9,1320.3051583888023,0.12,2,13.865553941225789,0.35,7,3050.984811428247,0.25,1.0
76255,Lecture,80,30,4477.046823432819,7,456.8746459341014,0.28,15,842.1446160854541,0.12,0,4.331959722942895,0.35,8,3173.695601690321,0.25,1.0
76260,Lecture,80,49,5398.827895392493,18,1614.4891583070848,0.28,23,2723.2585860278923,0.12,5,28.144673648495083,0.35,3,1032.9354774090202,0.25,1.0
76265,Lecture,80,17,2759.80120900233,9,906.8258450202223,0.28,5,1745.6068079132815,0.12,2,34.53601615654162,0.35,1,72.83253991228418,0.25,0.9199337363341099
76270,Lecture,80,60,10073.944350694044,1,157.49760220127163,0.28,5,991.7158402057017,0.12,1,27.94413392828113,0.35,53,8896.78677435879,0.25,1.0
76275,Lecture,80,75,9825.897989884601,26,2638.677245001916,0.28,22,4975.7744997486425,0.12,9,66.49232384947128,0.35,18,2144.9539212845716,0.25,1.0
76280,Lecture,80,38,2534.1991046570006,17,757.6742505311034,0.28,2,667.8215555105733,0.12,0,16.147535957940192,0.35,19,1092.5557626573839,0.25,0.8447330348856669
76285,Lecture,80,39,4326.814170343121,23,1320.511876816841,0.28,8,889.0638885439691,0.12,2,40.33381759689899,0.35,6,2076.9045873854116,0.25,1.0
76290,Lecture,80,98,7871.140698625002,76,4811.984996133098,0.28,11,1147.3776872068727,0.12,7,52.40253486156159,0.35,4,1859.37548042347,0.25,1.0
76295,Lecture,80,43,5607.478261963281,5,648.0800591053686,0.28,17,1641.3054195424368,0.12,8,163.4601551922429,0.35,13,3154.6326281232323,0.25,1.0
76300,Lecture,80,70,8511.649930128999,29,1540.2318238902142,0.28,1,203.49109779519324,0.12,10,83.20881959330931,0.35,30,6684.718188850282,0.25,1.0
76305,Lecture,80,40,4627.025533386642,15,794.233584204842,0.28,6,916.708454153877,0.12,10,89.8784577665991,0.35,9,2826.2050372613235,0.25,1.0
76310,Lecture,80,43,3984.6834114790713,15,826.7132988837692,0.28,6,1118.5047287620125,0.12,5,83.11312824632482,0.35,17,1956.352255586965,0.25,1.0
76315,Lecture,80,60,4269.832416238479,26,1362.1337416646375,0.28,27,2733.544264130263,0.12,7,126.09118693324854,0.35,0,48.06322351033011,0.25,1.0
76320,Lecture,80,26,1993.9206014413285,11,872.2201794970581,0.28,6,786.8906055191329,0.12,6,36.621720530870526,0.35,3,298.1880958942669,0.25,0.6646402004804428
76325,Lecture,80,83,12143.269910855965,44,4274.846920230718,0.28,33,7192.280234840836,0.12,0,5.845130841984861,0.35,6,670.2976249424264,0.25,1.0
76330,Lecture,80,116,15550.907480421822,70,6212.454016806986,0.28,10,1628.9695433219283,0.12,19,187.9502313182506,0.35,17,7521.533688974656,0.25,1.0
76335,Lecture,80,67,9455.44843318329,12,445.2396075655982,0.28,4,844.1068225882834,0.12,9,141.4654165805786,0.35,42,8024.636586448829,0.25,1.0
76340,Lecture,80,63,7260.688692793303,21,2441.0235950491597,0.28,8,1339.6959918223586,0.12,9,74.2472592327343,0.35,25,3405.7218466890504,0.25,1.0
76345,Lecture,80,33,7114.727931642774,20,1900.7270226687021,0.28,4,244.4204893346292,0.12,2,39.44362075064117,0.35,7,4930.136798888801,0.25,1.0
76350,Lecture,80,59,18706.204459455905,26,3021.6062009906236,0.28,14,6808.648678311483,0.12,5,57.00809417174688,0.35,14,8818.941485982052,0.25,1.0
76355,Lecture,80,46,9696.92759578467,13,1534.1824723791622,0.28,20,3593.216053412117,0.12,2,21.482386896784018,0.35,11,4548.046683096605,0.25,1.0
76360,Lecture,80,55,6105.235819214305,24,2350.94466133149,0.28,14,1719.9761307282026,0.12,4,59.94497724947469,0.35,13,1974.3700499051374,0.25,1.0
76365,Lecture,80,22,2937.9073939399414,8,994.4527687305135,0.28,7,899.8685489331979,0.12,4,96.84906805081103,0.35,3,946.7370082254189,0.25,0.979302464646647
76370,Lecture,80,64,6297.910688764308,33,2276.8465068944915,0.28,15,3002.4015723813595,0.12,4,43.065666638904595,0.35,12,975.5969428495525,0.25,1.0
76375,Lecture,80,51,13984.962114235803,8,886.6546888708128,0.28,7,1351.5602366396383,0.12,3,45.27876889036547,0.35,33,11701.468419834986,0.25,1.0
76380,Lecture,80,51,4080.073574831218,22,1271.9724237756832,0.28,12,1310.7749341725284,0.12,13,197.1244187151297,0.35,4,1300.2017981678766,0.25,1.0
76385,Lecture,80,32,1631.6983869836583,14,1084.9819140338277,0.28,0,25.46778952425245,0.12,18,343.77125750963955,0.35,0,177.47742591593882,0.25,0.5438994623278861
76390,Lecture,80,63,4521.477503636582,56,3622.4522520185797,0.28,3,423.6786886164888,0.12,3,55.9724088451684,0.35,1,419.37415415634524,0.25,1.0
76395,Lecture,80,62,19949.30065141531,26,2930.1994322864803,0.28,17,6200.884831861985,0.12,4,54.595072946176295,0.35,15,10763.62131432067,0.25,1.0
76400,Lecture,80,26,3283.455805290925,3,156.14342177712328,0.28,1,115.15680712052722,0.12,12,78.20980797049971,0.35,10,2933.945768422775,0.25,1.0
76405,Lecture,80,68,10305.551938337394,44,4566.7928675631565,0.28,13,4655.579428134471,0.12,6,59.863367980987704,0.35,5,1023.3162746587789,0.25,1.0
76410,Lecture,80,60,17584.384765796407,9,445.08455136487123,0.28,6,1067.0244691357457,0.12,23,417.26960809796566,0.35,22,15655.006137197826,0.25,1.0
76415,Lecture,80,43,3768.493631024723,21,1000.9759266732964,0.28,13,2252.8408797359434,0.12,2,23.954395796403663,0.35,7,490.72242881907977,0.25,1.0
76420,Lecture,80,45,5172.615090110987,31,3633.579067380565,0.28,2,990.2585768025385,0.12,4,66.18248662797956,0.35,8,482.5949592999041,0.25,1.0
76425,Lecture,80,73,10747.442115509475,38,2101.149503627219,0.28,2,365.01506611709726,0.12,3,23.025748051908973,0.35,30,8258.25179771325,0.25,1.0
76430,Lecture,80,40,5990.864432995428,14,586.1677838765902,0.28,1,75.36863693341803,0.12,0,9.268379183450046,0.35,25,5320.05963300197,0.25,1.0
76435,Lecture,80,44,4009.428591327235,14,1306.5275690881963,0.28,14,2495.9319131161074,0.12,16,172.26531258997147,0.35,0,34.70379653296015,0.25,1.0
76440,Lecture,80,51,4464.213924639993,37,2232.5507391640926,0.28,5,920.2610926691686,0.12,5,86.71854989164692,0.35,4,1224.6835429150842,0.25,1.0
76445,Lecture,80,26,2940.915418084981,8,908.5437378805001,0.28,11,1907.0887879284937,0.12,7,121.10685276388787,0.35,0,4.176039512099775,0.25,0.9803051393616602
76450,Lecture,80,19,2419.0654219675994,0,118.34869496701256,0.28,16,1854.4347103365817,0.12,0,2.8268196365102316,0.35,3,443.45519702749476,0.25,0.8063551406558664
76455,Lecture,80,44,5293.873585139971,10,665.4444296246255,0.28,29,3009.168466627116,0.12,1,16.746650224698836,0.35,4,1602.5140386635305,0.25,1.0
76460,Lecture,80,43,5499.970825948268,26,1643.1240306766006,0.28,6,898.2134199368593,0.12,0,10.553686316234137,0.35,11,2948.079689018574,0.25,1.0
76465,Lecture,80,43,5422.566859455987,21,2400.69166847316,0.28,2,149.1138975717291,0.12,2,26.198158973492678,0.35,18,2846.5631344376047,0.25,1.0
76470,Lecture,80,42,4459.848713895074,27,2519.500584693575,0.28,0,67.91211125072859,0.12,4,25.230043080490194,0.35,11,1847.2059748702802,0.25,1.0
76475,Lecture,80,43,4056.636673274746,31,1869.4321060291127,0.28,7,1858.474042137508,0.12,2,33.68220918967316,0.35,3,295.0483159184524,0.25,1.0
76480,Lecture,80,92,18451.890569739982,54,6469.9663890726715,0.28,10,1213.5782998887612,0.12,0,1.2572277064856605,0.35,28,10767.088653072064,0.25,1.0
76485,Lecture,80,35,4294.5955465386405,17,1876.003179791737,0.28,4,1184.5084293478665,0.12,3,61.57341452532241,0.35,11,1172.5105228737148,0.25,1.0
76490,Lecture,80,32,5779.803080060904,5,391.1945220835731,0.28,23,5266.532102580798,0.12,4,76.51712861994345,0.35,0,45.559326776588854,0.25,1.0
76495,Lecture,80,56,17843.301046192275,3,351.7579040592141,0.28,8,1377.6516742505514,0.12,9,185.11866850634004,0.35,36,15928.772799376171,0.25,1.0
76500,Lecture,80,105,10518.205773015836,69,4862.100845101696,0.28,13,3966.280043494321,0.12,14,167.21967050642957,0.35,9,1522.60521391339,0.25,1.0
76505,Lecture,80,43,5339.775552470364,35,3588.4354821121815,0.28,5,1286.8984197351713,0.12,1,12.65745338828333,0.35,2,451.78419723472865,0.25,1.0
76510,Lecture,80,52,3909.7065781722317,26,3092.0867969375868,0.28,0,252.87642157541632,0.12,26,345.5652169981937,0.35,0,219.17814266103517,0.25,1.0
76515,Lecture,80,68,5963.9108995479755,16,1338.1697373780892,0.28,15,2873.550214718161,0.12,10,154.64106205119563,0.35,27,1597.5498854005289,0.25,1.0
76520,Lecture,80,36,5829.376031933811,10,984.9849187540589,0.28,9,1226.9008515678563,0.12,3,25.79350262770927,0.35,14,3591.696758984187,0.25,1.0
76525,Lecture,80,90,10457.904437012083,44,1975.9984508956152,0.28,43,7091.616481885803,0.12,0,5.869773679336494,0.35,3,1384.419730551328,0.25,1.0
76530,Lecture,80,27,5564.301363959997,3,243.69450191646848,0.28,3,844.0156650708252,0.12,3,62.57681354668508,0.35,18,4414.014383426018,0.25,1.0
76535,Lecture,80,48,3990.734337803913,6,328.227987194741,0.28,28,1613.6604073614437,0.12,7,130.7326872966225,0.35,7,1918.113255951106,0.25,1.0
76540,Lecture,80,58,6002.401620086632,35,2724.870386824371,0.28,19,3122.3667110031515,0.12,4,49.04189231725235,0.35,0,106.12262994185689,0.25,1.0
76545,Lecture,80,68,11112.23011045603,18,2124.1873975217477,0.28,20,5004.150308568003,0.12,6,74.04102335390871,0.35,24,3909.8513810123704,0.25,1.0
76550,Lecture,80,57,13881.682314509331,20,613.0826473116255,0.28,1,83.64757210856878,0.12,5,56.795771545625904,0.35,31,13128.156323543511,0.25,1.0
76555,Lecture,80,38,3028.3393832234133,14,871.7515053712981,0.28,20,1738.3443236494693,0.12,2,39.73044497272013,0.35,2,378.5131092299256,0.25,1.0
76560,Lecture,80,42,3664.9370299341267,33,2550.8650639181833,0.28,3,508.15037040459737,0.12,4,66.78020516661103,0.35,2,539.1413904447353,0.25,1.0
76565,Lecture,80,38,3754.908626637599,9,1101.8614959201893,0.28,18,1240.7932953590498,0.12,2,22.245377960143326,0.35,9,1390.008457398216,0.25,1.0
76570,Lecture,80,30,5250.069180165318,9,555.5672709786744,0.28,18,4030.8001729355915,0.12,1,16.588191757246456,0.35,2,647.1135444938063,0.25,1.0
76575,Lecture,80,29,3264.1823720726416,3,319.58295523792003,0.28,19,2846.7937980137435,0.12,7,89.36925334302313,0.35,0,8.436365477955032,0.25,1.0
76580,Lecture,80,37,3466.490967962971,5,418.8929292755726,0.28,12,1915.9881936432096,0.12,1,18.76135174262463,0.35,19,1112.848493301564,0.25,1.0
76585,Lecture,80,29,8218.796646795512,13,1547.6928195663631,0.28,12,5530.056247900841,0.12,1,10.74390312370996,0.35,3,1130.3036762045967,0.25,1.0
76590,Lecture,80,39,11578.599876205446,8,194.20577924963033,0.28,16,5822.000236315188,0.12,9,138.99060517990432,0.35,6,5423.403255460723,0.25,1.0
76595,Lecture,80,40,5101.511670491983,5,169.215900730963,0.28,6,770.6553900461496,0.12,4,36.87891853555096,0.35,25,4124.76146117932,0.25,1.0
76600,Lecture,80,33,6615.000083427123,12,1125.148299045739,0.28,13,4149.593270095123,0.12,4,53.116377424113445,0.35,4,1287.1421368621475,0.25,1.0
76605,Lecture,80,73,8248.154603438099,38,1191.0869575956979,0.28,21,3569.2235538011846,0.12,3,33.45302931545123,0.35,11,3454.3910627257665,0.25,1.0
76610,Lecture,80,15,2352.587215158398,9,1057.5691844171834,0.28,0,46.69604268473295,0.12,0,5.009422614377795,0.35,6,1243.312565442104,0.25,0.7841957383861327
76615,Lecture,80,61,6225.346627576954,2,254.92655492356397,0.28,20,1509.6265139257548,0.12,7,63.63250888010966,0.35,32,4397.161049847526,0.25,1.0
76620,Lecture,80,30,6115.822324435161,4,476.26916738798667,0.28,1,188.19595192617666,0.12,1,21.74169174190664,0.35,24,5429.615513379091,0.25,1.0
76625,Lecture,80,51,6441.298006196444,32,3393.1358110884867,0.28,7,1221.1043000378206,0.12,2,34.886220891595045,0.35,10,1792.171674178541,0.25,1.0
76630,Lecture,80,64,6784.251344275734,38,2394.91791438808,0.28,20,4188.341039985715,0.12,6,110.26861268533754,0.35,0,90.72377721660042,0.25,1.0
76635,Lecture,80,60,5310.385603040734,20,1915.860878271766,0.28,36,3006.132562891202,0.12,1,21.420499971070114,0.35,3,366.9716619066969,0.25,1.0
76640,Lecture,80,37,6677.995893159112,8,971.4096207767419,0.28,12,1752.917510544987,0.12,8,146.26151459280658,0.35,9,3807.4072472445764,0.25,1.0
76645,Lecture,80,63,8098.052423429591,49,5819.363057497177,0.28,12,1696.0033499740018,0.12,1,13.639060721670878,0.35,1,569.0469552367412,0.25,1.0
76650,Lecture,80,68,8110.757199654707,4,320.5201937708927,0.28,24,2463.1553641582614,0.12,11,126.17559230181513,0.35,29,5200.906049423738,0.25,1.0
76655,Lecture,80,37,5446.013158129752,22,2546.3036594323303,0.28,5,1327.037833959957,0.12,0,4.17150619713029,0.35,10,1568.5001585403347,0.25,1.0
76660,Lecture,80,23,9161.214970688732,3,412.70549329272546,0.28,15,8128.4976241546,0.12,0,10.288036638905293,0.35,5,609.7238166025026,0.25,1.0
76665,Lecture,80,29,1333.236908560444,20,673.9558731573651,0.28,3,281.54787850929097,0.12,4,82.1317942219282,0.35,2,295.6013626718598,0.25,0.4444123028534813
76670,Lecture,80,32,4409.427613995111,13,661.6640697055586,0.28,8,1336.0239508979141,0.12,2,26.710073895780198,0.35,9,2385.029519495858,0.25,1.0
76675,Lecture,80,39,7411.496294462625,5,618.2383692187221,0.28,13,1771.0808169044242,0.12,0,1.361257500824615,0.35,21,5020.815850838654,0.25,1.0
76680,Lecture,80,48,5903.696852748291,23,997.9351990911041,0.28,6,2785.144313342127,0.12,8,147.81532530799097,0.35,11,1972.8020150070693,0.25,1.0
76685,Lecture,80,15,750.5818801497155,0,91.07595465746682,0.28,2,108.81028149813328,0.12,6,87.93458202601678,0.35,7,462.76106196809855,0.25,0.25019396004990513
76690,Lecture,80,48,5980.204271328669,21,2286.7119437603387,0.28,23,3488.5221952298325,0.12,4,53.27517724215238,0.35,0,151.69495509634572,0.25,1.0
76695,Lecture,80,11,1653.3708868894455,3,211.12837495566066,0.28,0,244.78324413180565,0.12,6,108.72505794728283,0.35,2,1088.7342098546962,0.25,0.5511236289631485
76700,Lecture,80,49,5113.4361780861145,32,1144.518338695646,0.28,15,3025.098232078524,0.12,0,7.956718858632088,0.35,2,935.8628884533125,0.25,1.0
76705,Lecture,80,27,3541.4034393340535,6,603.9121633787976,0.28,9,1420.6674213776032,0.12,3,30.133629665475368,0.35,9,1486.6902249121774,0.25,1.0
76710,Lecture,80,48,5753.4799124319015,21,1889.7604382340128,0.28,11,1152.127744303687,0.12,8,91.38678787000126,0.35,8,2620.204942024201,0.25,1.0
76715,Lecture,80,12,1058.2821576001907,5,604.40277324546,0.28,1,134.79902299372844,0.12,5,104.77574871037305,0.35,1,214.30461265062908,0.25,0.3527607192000636
76720,Lecture,80,23,2769.708878524355,10,1065.2143206320445,0.28,6,1250.6855242006857,0.12,4,83.73008400385439,0.35,3,370.0789496877704,0.25,0.9232362928414517
76725,Lecture,80,27,3358.095459684619,14,1310.4330999533915,0.28,3,1755.0774630613075,0.12,10,190.4293260355258,0.35,0,102.15557063439428,0.25,1.0
76730,Lecture,80,44,5809.884126112425,18,1737.0670033779388,0.28,2,528.206410836617,0.12,3,55.17552777236812,0.35,21,3489.4351841255007,0.25,1.0
76735,Lecture,80,9,691.105478619633,2,173.85776617846906,0.28,2,302.22364464691447,0.12,3,16.98248941522322,0.35,2,198.0415783790263,0.25,0.23036849287321098
76740,Lecture,80,4,761.8503469925548,2,211.7952022691218,0.28,0,78.42866760548452,0.12,1,8.142685070811968,0.35,1,463.48379204713655,0.25,0.2539501156641849
76745,Lecture,80,10,818.4381431557749,7,309.1960465367845,0.28,1,274.30880619371624,0.12,1,21.166393776801694,0.35,1,213.7668966484725,0.25,0.2728127143852583
76750,Lecture,80,23,5731.21088115789,0,100.38440620416507,0.28,9,1725.7729794345325,0.12,5,106.86718211674041,0.35,9,3798.186313402452,0.25,1.0
76755,Lecture,80,23,7854.498524741597,0,82.23850290336749,0.28,12,3669.172499261868,0.12,3,17.79460997863008,0.35,8,4085.292912597731,0.25,1.0
76760,Lecture,80,56,6316.928720995688,35,1752.3844090347675,0.28,18,4059.3592165517057,0.12,0,6.859823058430066,0.35,3,498.3252723507848,0.25,1.0
76765,Lecture,80,35,3646.6042005408826,9,205.80607342010768,0.28,16,2465.0234343226857,0.12,1,12.869948494487215,0.35,9,962.9047443036018,0.25,1.0
76770,Lecture,80,10,1521.560212743646,0,104.61414278458078,0.28,5,383.81589758103974,0.12,3,18.4430174696841,0.35,2,1014.6871549083412,0.25,0.5071867375812154
76775,Lecture,80,43,3427.4406710579938,33,1250.236586070519,0.28,7,1625.6669778887383,0.12,1,13.859751394928061,0.35,2,537.6773557038082,0.25,1.0
76780,Lecture,80,42,3826.208219522607,5,426.88984551147655,0.28,19,1436.5346166364252,0.12,14,163.27249671934678,0.35,4,1799.5112606553587,0.25,1.0
76785,Lecture,80,25,1043.5182927857788,7,318.91073015948155,0.28,2,328.1370231843814,0.12,15,274.86701340804746,0.35,1,121.60352603386836,0.25,0.34783943092859293
76790,Lecture,80,8,1096.6731561313986,4,472.2492235730961,0.28,2,343.71394357618374,0.12,1,15.169161659635831,0.35,1,265.5408273224831,0.25,0.3655577187104662
76795,Lecture,80,59,7570.945394173259,6,536.2648151987155,0.28,28,2928.214405221023,0.12,11,182.28567351704552,0.35,14,3924.1805002364754,0.25,1.0
76800,Lecture,80,27,3722.9746621339013,7,604.542418380708,0.28,6,2148.2718342316757,0.12,8,71.12946551862915,0.35,6,899.0309440028881,0.25,1.0
76805,Lecture,80,20,4673.723449007529,7,794.1238997766449,0.28,11,3690.808311165008,0.12,1,16.433352587267994,0.35,1,172.3578854786084,0.25,1.0
76810,Lecture,80,29,2084.148320705892,14,1406.7257330529983,0.28,1,177.42768954466146,0.12,6,82.1304045080206,0.35,8,417.86449360021135,0.25,0.694716106901964
76815,Lecture,80,41,7730.462730771516,11,883.2634311902132,0.28,7,1045.4969451230431,0.12,15,261.2153409101234,0.35,8,5540.487013548136,0.25,1.0
76820,Lecture,80,29,5696.572862648996,9,1138.302784976145,0.28,12,2316.3896581100175,0.12,1,16.428782978683063,0.35,7,2225.45163658415,0.25,1.0
76825,Lecture,80,13,1162.765665502092,3,332.7059857310304,0.28,2,225.06379392676075,0.12,0,9.645945412825586,0.35,8,595.3499404314751,0.25,0.387588555167364
76830,Lecture,80,15,1704.713631480416,2,170.87264657570475,0.28,8,1265.1651039163735,0.12,0,4.618505540895202,0.35,5,264.0573754474426,0.25,0.5682378771601387
76835,Lecture,80,65,6942.57500637348,45,4309.0505810847035,0.28,6,1283.8922105910467,0.12,3,76.37393099396706,0.35,11,1273.2582837037628,0.25,1.0
76840,Lecture,80,39,4095.8266288426466,20,2322.458320202626,0.28,14,857.8174270694025,0.12,1,23.85934582257667,0.35,4,891.691535748041,0.25,1.0
76845,Lecture,80,42,4786.238752113393,11,1063.9771803087344,0.28,16,1377.8343699779093,0.12,5,34.70643864508419,0.35,10,2309.7207631816655,0.25,1.0
76850,Lecture,80,66,4806.838691956594,27,980.9016964285084,0.28,26,3188.8856128478683,0.12,5,45.609555200913974,0.35,8,591.4418274793031,0.25,1.0
76855,Lecture,80,24,2629.6125846361474,10,1249.0021075270818,0.28,4,510.34862930594244,0.12,3,35.123538100424796,0.35,7,835.1383097026983,0.25,0.8765375282120491
76860,Lecture,80,89,8899.671060279328,73,7155.289849260438,0.28,1,245.39495207751025,0.12,5,32.124099143514385,0.35,10,1466.8621597978652,0.25,1.0
76865,Lecture,80,11,1534.7301219214928,0,32.83870434183925,0.28,1,397.03207415451544,0.12,8,93.54780425010954,0.35,2,1011.3115391750287,0.25,0.5115767073071643
76870,Lecture,80,23,3133.481492279705,4,259.40060821761926,0.28,10,2412.9290738458258,0.12,7,74.07958358619061,0.35,2,387.07222663006957,0.25,1.0
76875,Lecture,80,35,4245.273315625953,24,2362.562122816767,0.28,7,1579.8682077817218,0.12,1,32.49267018800497,0.35,3,270.3503148394593,0.25,1.0
76880,Lecture,80,12,661.1246336299266,2,304.9458808186475,0.28,0,65.77770093716279,0.12,10,211.679305056705,0.35,0,78.72174681741129,0.25,0.2203748778766422
76885,Lecture,80,58,6052.717439235004,42,2871.2976129948747,0.28,6,2413.3726967902603,0.12,4,58.40217003012641,0.35,6,709.6449594197425,0.25,1.0
76890,Lecture,80,55,19923.629920357413,8,694.0157625553069,0.28,35,16601.39444276249,0.12,3,58.38561898742966,0.35,9,2569.834096052186,0.25,1.0
76895,Lecture,80,71,7314.461880611663,49,5420.545280268549,0.28,3,933.9131120693235,0.12,2,19.354880288904006,0.35,17,940.6486079848876,0.25,1.0
76900,Lecture,80,37,5222.8975552147685,8,940.9808023856428,0.28,21,3006.602593906406,0.12,4,24.529844426676686,0.35,4,1250.7843144960427,0.25,1.0
