timestamp,phase,capacity,total_requests,total_volume,Teaching_requests,Teaching_volume,Teaching_weight,Non-teaching_requests,Non-teaching_volume,Non-teaching_weight,Managerial_requests,Managerial_volume,Managerial_weight,Non-managerial_requests,Non-managerial_volume,Non-managerial_weight,utilization
54385,Lecture,80,35,7822.977286033451,4,421.22524056638315,0.28,25,5661.802233866729,0.12,2,33.35288478344077,0.35,4,1706.5969268168988,0.25,1.0
54390,Lecture,80,54,10105.813812449816,27,3232.4118556521257,0.28,17,4485.62836064319,0.12,4,26.385470968822283,0.35,6,2361.388125185678,0.25,1.0
54395,Lecture,80,95,12343.87226785429,56,5713.886296412101,0.28,12,2119.131022853657,0.12,12,84.53916377641008,0.35,15,4426.315784812122,0.25,1.0
54400,Lecture,80,57,5816.30043422236,15,1019.8274824270634,0.28,21,1354.086805290813,0.12,0,0.39394210830831905,0.35,21,3441.9922043961756,0.25,1.0
54405,Lecture,80,77,17076.70871732242,8,693.9739685990799,0.28,41,3305.6312383831073,0.12,2,27.530216395034582,0.35,26,13049.573293945201,0.25,1.0
54410,Lecture,80,19,1453.9658144840776,10,750.5002152119399,0.28,4,308.1384118438187,0.12,4,70.19306701161895,0.35,1,325.13412041669994,0.25,0.48465527149469245
54415,Lecture,80,43,5333.713391210028,23,1802.3902958402787,0.28,19,2706.6525439673337,0.12,0,3.131334640735928,0.35,1,821.5392167616794,0.25,1.0
54420,Lecture,80,74,7565.550319206614,23,2479.852395904641,0.28,20,2547.3304030646864,0.12,17,324.87387848195056,0.35,14,2213.4936417553363,0.25,1.0
54425,Lecture,80,61,6703.132653665032,28,3252.238937715313,0.28,12,1070.203543288248,0.12,9,173.42218788906163,0.35,12,2207.267984772409,0.25,1.0
54430,Lecture,80,40,4394.474912668365,17,803.5855909891774,0.28,11,2268.808539989639,0.12,3,55.38139344895627,0.35,9,1266.699388240592,0.25,1.0
54435,Lecture,80,111,10984.010447010394,96,10115.922258204922,0.28,3,433.08396460458766,0.12,8,158.13387242360167,0.35,4,276.8703517772834,0.25,1.0
54440,Lecture,80,53,7712.566023262156,24,2549.6494206788984,0.28,5,1140.6547952485676,0.12,3,28.973653562390236,0.35,21,3993.2881537723,0.25,1.0
54445,Lecture,80,101,12625.777374828553,8,610.0985042415729,0.28,43,3293.03866245809,0.12,2,31.379387614670755,0.35,48,8691.260820514219,0.25,1.0
54450,Lecture,80,63,4805.129242047387,21,1901.2520055984223,0.28,29,2337.39038660975,0.12,11,81.45770513680715,0.35,2,485.02914470240813,0.25,1.0
54455,Lecture,80,103,13362.917676470965,15,1571.2509305051494,0.28,17,1220.1086123570867,0.12,28,175.64231696121658,0.35,43,10395.915816647512,0.25,1.0
54460,Lecture,80,84,6628.847948239416,15,1657.0514450763242,0.28,47,2936.264403503987,0.12,6,56.171207911546006,0.35,16,1979.3608917475585,0.25,1.0
54465,Lecture,80,76,9010.045731918872,23,2317.611810807301,0.28,7,731.6767270852387,0.12,0,0.5878360850764383,0.35,46,5960.169357941255,0.25,1.0
54470,Lecture,80,84,9672.900846457856,8,833.0084720002704,0.28,50,7211.613505445674,0.12,16,197.92021237767395,0.35,10,1430.3586566342385,0.25,1.0
54475,Lecture,80,15,1048.4898565552867,4,281.92382630215263,0.28,2,164.949811519567,0.12,7,104.78589904064624,0.35,2,496.8303196929208,0.25,0.3494966188517622
54480,Lecture,80,115,28940.65068377019,49,4562.485782832092,0.28,55,23502.82237250174,0.12,4,26.51674060663111,0.35,7,848.8257878297223,0.25,1.0
54485,Lecture,80,138,21960.307212701377,56,6532.254321393738,0.28,51,13174.040372522735,0.12,5,28.60610474669336,0.35,26,2225.4064140382116,0.25,1.0
54490,Lecture,80,33,3559.9241454678618,14,1400.9083612511324,0.28,3,310.2601858942837,0.12,6,42.680953648908506,0.35,10,1806.074644673537,0.25,1.0
54495,Lecture,80,22,2974.0691460323587,7,824.2210167118885,0.28,9,1780.7348659277322,0.12,2,34.39284212450637,0.35,4,334.7204212682317,0.25,0.9913563820107862
54500,Lecture,80,40,16717.097148415894,0,75.31343756986278,0.28,19,7009.136671415104,0.12,2,42.514090406699495,0.35,19,9590.13294902423,0.25,1.0
54505,Lecture,80,33,2940.8860643650996,22,2008.994228099572,0.28,9,537.2592535315322,0.12,0,3.1286089173024463,0.35,2,391.5039738166933,0.25,0.9802953547883666
54510,Lecture,80,35,2356.929596931348,3,168.379971921935,0.28,20,1809.2068349560543,0.12,12,93.14610267914497,0.35,0,286.19668737421375,0.25,0.785643198977116
54515,Lecture,80,67,6089.760596822764,51,4563.3823016647275,0.28,2,145.62405038535886,0.12,3,42.956646992281286,0.35,11,1337.7975977803958,0.25,1.0
54520,Lecture,80,50,4660.638338960487,24,1835.0644433973503,0.28,15,1744.874144770427,0.12,6,59.16090567623048,0.35,5,1021.5388451164797,0.25,1.0
54525,Lecture,80,40,9397.725975898768,18,1499.5424717961605,0.28,3,435.04448700582424,0.12,4,67.60604808433604,0.35,15,7395.532969012447,0.25,1.0
54530,Lecture,80,20,1427.2312969440766,10,913.0603694215081,0.28,4,313.1539199079649,0.12,6,123.34751072916679,0.35,0,77.66949688543679,0.25,0.47574376564802556
54535,Lecture,80,112,12346.277265044308,17,1679.845085685099,0.28,55,7030.8295545166175,0.12,1,15.697421194719473,0.35,39,3619.9052036478724,0.25,1.0
54540,Lecture,80,118,12956.804292465724,67,5459.067312201,0.28,23,2934.2906227001245,0.12,20,338.7923423799817,0.35,8,4224.654015184616,0.25,1.0
54545,Lecture,80,60,5302.984165542609,26,1288.129416922089,0.28,15,2202.9113085120157,0.12,9,132.37325620167064,0.35,10,1679.5701839068336,0.25,1.0
54550,Lecture,80,57,5721.528185929085,25,2200.935089525871,0.28,15,2609.5975813210184,0.12,15,110.70165891853809,0.35,2,800.293856163658,0.25,1.0
54555,Lecture,80,88,18841.390730953863,27,1259.2450172892363,0.28,24,5672.129147932805,0.12,11,206.84576009861482,0.35,26,11703.170805633205,0.25,1.0
54560,Lecture,80,54,7954.49858338983,9,805.0421206640716,0.28,18,6364.2854923868645,0.12,23,171.89811731125167,0.35,4,613.2728530276427,0.25,1.0
54565,Lecture,80,56,5998.96037905694,7,584.7225301746304,0.28,11,1171.6020753382008,0.12,7,144.09247806704107,0.35,31,4098.543295477068,0.25,1.0
54570,Lecture,80,78,3991.4357742385178,45,1458.0150072507515,0.28,5,484.62894039833975,0.12,9,63.586695744998885,0.35,19,1985.2051308444275,0.25,1.0
54575,Lecture,80,53,6400.493261183542,8,997.5995997442444,0.28,29,3740.7749321648344,0.12,7,139.9830721353807,0.35,9,1522.1356571390822,0.25,1.0
54580,Lecture,80,63,6789.8791012902575,28,2045.800797933076,0.28,26,2041.4758093533123,0.12,0,3.1267837457225656,0.35,9,2699.4757102581466,0.25,1.0
54585,Lecture,80,16,1424.2812994615238,2,266.7622616679195,0.28,1,234.1570316756115,0.12,5,75.05525535358656,0.35,8,848.3067507644062,0.25,0.47476043315384125
54590,Lecture,80,130,11239.107321682737,63,2957.193904280499,0.28,52,7112.423232112857,0.12,0,8.389697219866274,0.35,15,1161.1004880695166,0.25,1.0
54595,Lecture,80,100,20521.996103026257,11,949.6189894836526,0.28,60,14305.051089130291,0.12,21,367.85110462403594,0.35,8,4899.474919788275,0.25,1.0
54600,Lecture,80,53,3736.5938078574422,25,503.60004261604865,0.28,5,524.9464509555037,0.12,13,256.2640381310748,0.35,10,2451.783276154815,0.25,1.0
54605,Lecture,80,15,3486.261747066915,2,55.533727362327156,0.28,1,92.5105244154449,0.12,9,120.44794837525978,0.35,3,3217.7695469138835,0.25,1.0
54610,Lecture,80,54,4442.721229073541,36,2308.3126558753493,0.28,3,210.77471830975517,0.12,9,175.73124701317056,0.35,6,1747.9026078752652,0.25,1.0
54615,Lecture,80,34,3126.3986829867326,20,1860.4262855497075,0.28,8,1087.7756535300773,0.12,5,70.84428993090837,0.35,1,107.35245397603904,0.25,1.0
54620,Lecture,80,48,9856.160276474384,23,2592.1730117747816,0.28,5,966.4222721435146,0.12,2,24.267833769272613,0.35,18,6273.297158786814,0.25,1.0
54625,Lecture,80,72,7730.553332566438,43,5213.158211501418,0.28,6,803.1827868230913,0.12,0,11.825791715686433,0.35,23,1702.386542526243,0.25,1.0
54630,Lecture,80,47,3667.181200567501,39,3077.5511749993316,0.28,2,186.93946560174638,0.12,3,69.1949340662087,0.35,3,333.4956259002149,0.25,1.0
54635,Lecture,80,35,3755.277334014182,5,294.88205960852287,0.28,17,2304.347106647144,0.12,2,31.45520764893598,0.35,11,1124.5929601095795,0.25,1.0
54640,Lecture,80,30,3681.99680576056,17,1592.5164691771995,0.28,7,1573.3549351227098,0.12,5,62.41180734658411,0.35,1,453.7135941140669,0.25,1.0
54645,Lecture,80,79,8683.794182676007,66,7680.395690037532,0.28,5,578.2408724891035,0.12,7,118.7994167739909,0.35,1,306.35820337538127,0.25,1.0
54650,Lecture,80,38,3806.564577437148,15,1416.4644982178752,0.28,14,1652.4713479823338,0.12,3,30.946583886865398,0.35,6,706.682147350073,0.25,1.0
54655,Lecture,80,50,4344.24089353768,26,2407.0501205962055,0.28,8,1746.6440452229588,0.12,15,98.86005658515647,0.35,1,91.68667113335893,0.25,1.0
54660,Lecture,80,69,9962.099017612349,15,1306.1354531509412,0.28,23,3321.588067556664,0.12,3,71.84713429054943,0.35,28,5262.5283626141945,0.25,1.0
54665,Lecture,80,63,6536.791330968368,11,1006.829452827208,0.28,32,3359.591313969993,0.12,9,74.36523511124712,0.35,11,2096.0053290599203,0.25,1.0
54670,Lecture,80,70,7802.2447219729,49,5508.111680055959,0.28,9,1414.9995312892147,0.12,6,60.39209644323143,0.35,6,818.7414141844938,0.25,1.0
54675,Lecture,80,69,14018.414580267749,10,541.86041877049,0.28,39,7539.991316391911,0.12,1,17.69027512007477,0.35,19,5918.872569985271,0.25,1.0
54680,Lecture,80,23,3774.329082500454,3,226.90365670665162,0.28,8,2035.9103534787039,0.12,3,54.63877685804356,0.35,9,1456.8762954570554,0.25,1.0
54685,Lecture,80,47,8183.837404449748,11,1360.4184071815855,0.28,26,5289.685139936862,0.12,1,17.663405066167183,0.35,9,1516.0704522651338,0.25,1.0
54690,Lecture,80,69,22466.062197985517,15,1440.6831322636406,0.28,8,1076.7206320756807,0.12,4,65.35173319772207,0.35,42,19883.306700448473,0.25,1.0
54695,Lecture,80,62,10623.406132300119,23,2775.221829294909,0.28,11,2174.5574036911266,0.12,2,23.405397595505974,0.35,26,5650.221501718577,0.25,1.0
54700,Lecture,80,67,12664.72234417572,31,3091.3534018577807,0.28,18,4303.383017863513,0.12,2,43.76478335498467,0.35,16,5226.221141099442,0.25,1.0
54705,Lecture,80,77,10432.233774338598,9,493.25638167258785,0.28,51,9329.506910744887,0.12,13,148.88282957816517,0.35,4,460.5876523429553,0.25,1.0
54710,Lecture,80,45,11456.918107615642,12,846.4900409462224,0.28,20,4869.060162811691,0.12,4,73.59539413140244,0.35,9,5667.772509726326,0.25,1.0
54715,Lecture,80,63,8460.111033989477,36,4182.739995640911,0.28,14,2711.25768591154,0.12,9,186.9207970114692,0.35,4,1379.1925554255565,0.25,1.0
54720,Lecture,80,38,4048.417933456217,10,1016.5584925356187,0.28,27,2760.8248875131662,0.12,0,4.819292728623483,0.35,1,266.21526067880797,0.25,1.0
54725,Lecture,80,101,12254.175053666479,59,5391.003314050239,0.28,29,3409.5198363457307,0.12,4,45.20136976202529,0.35,9,3408.450533508483,0.25,1.0
54730,Lecture,80,35,4565.085366211886,9,577.5845584132879,0.28,14,2611.0757684943296,0.12,2,34.739701319634605,0.35,10,1341.685337984634,0.25,1.0
54735,Lecture,80,119,16650.70297033766,46,3124.1665195945357,0.28,29,4698.945689908686,0.12,17,166.45094640333824,0.35,27,8661.139814431102,0.25,1.0
54740,Lecture,80,32,9067.719457970989,1,165.2683205143319,0.28,3,1080.9327135328747,0.12,4,72.77604999469997,0.35,24,7748.742373929082,0.25,1.0
54745,Lecture,80,48,8032.722922056131,14,576.4451138766334,0.28,7,709.515728736646,0.12,5,88.29888408632722,0.35,22,6658.463195356524,0.25,1.0
54750,Lecture,80,70,5782.044007337536,10,477.58353993484775,0.28,25,984.3079870908688,0.12,22,113.00416275816674,0.35,13,4207.148317553652,0.25,1.0
54755,Lecture,80,33,6771.0564775802595,3,441.05395450077066,0.28,22,3928.567946696517,0.12,1,24.63969435071229,0.35,7,2376.7948820322595,0.25,1.0
54760,Lecture,80,36,3273.4829349638403,4,524.2451604783985,0.28,9,1178.313954895483,0.12,2,38.15069628449473,0.35,21,1532.7731233054644,0.25,1.0
54765,Lecture,80,70,6200.478927732051,53,2031.8388670592165,0.28,10,1831.3776722629254,0.12,1,21.477828623650435,0.35,6,2315.7845597862574,0.25,1.0
54770,Lecture,80,38,5896.974527789797,4,149.59847519635,0.28,3,296.6095052174387,0.12,18,324.7253027888512,0.35,13,5126.041244587157,0.25,1.0
54775,Lecture,80,37,3914.663008884502,13,1316.7193950141989,0.28,12,1738.6297729477126,0.12,6,63.75901867597534,0.35,6,795.5548222466149,0.25,1.0
54780,Lecture,80,32,2223.896375551728,2,167.4771027363759,0.28,12,1075.4250334402943,0.12,12,101.80663316403809,0.35,6,879.1876062110193,0.25,0.741298791850576
54785,Lecture,80,73,7276.169550707481,28,2300.56500049598,0.28,29,1981.4562734265326,0.12,3,60.900600714610185,0.35,13,2933.2476760703585,0.25,1.0
54790,Lecture,80,43,4587.4089893433775,27,1817.976735750493,0.28,6,240.1034238556931,0.12,0,2.44996688167794,0.35,10,2526.878862855514,0.25,1.0
54795,Lecture,80,85,10201.327014940984,73,8340.38073339007,0.28,5,1449.799034993082,0.12,7,77.41826204575557,0.35,0,333.72898451207675,0.25,1.0
54800,Lecture,80,130,15775.671780815297,64,6743.324116539357,0.28,31,5467.312338054845,0.12,16,178.53043185970267,0.35,19,3386.504894361392,0.25,1.0
54805,Lecture,80,61,5340.226514983402,29,2698.6868958522896,0.28,3,517.4648343992395,0.12,6,65.06650900322518,0.35,23,2059.0082757286473,0.25,1.0
54810,Lecture,80,32,3052.23711715732,19,1113.4963231622394,0.28,9,1741.8096571200986,0.12,4,75.88661509050776,0.35,0,121.04452178447417,0.25,1.0
54815,Lecture,80,56,9583.477579262133,12,958.9011076070028,0.28,30,7550.978473165832,0.12,0,8.269172865355243,0.35,14,1065.3288256239432,0.25,1.0
54820,Lecture,80,76,14155.665533522602,38,4543.971373810282,0.28,10,866.2745438227649,0.12,8,54.631718383316716,0.35,20,8690.787897506238,0.25,1.0
54825,Lecture,80,37,7283.798959889417,12,1023.1905997205306,0.28,2,449.9033048085725,0.12,3,24.777513174577912,0.35,20,5785.9275421857365,0.25,1.0
54830,Lecture,80,43,4400.410782416913,30,2985.276527360145,0.28,9,1242.8109252861818,0.12,4,38.3835895609962,0.35,0,133.9397402095902,0.25,1.0
54835,Lecture,80,51,2288.1985180943957,18,1438.2517542501537,0.28,1,155.66300333665194,0.12,7,70.22313021202584,0.35,25,624.0606302955641,0.25,0.7627328393647985
54840,Lecture,80,27,3656.0661422882877,13,1571.9861957585474,0.28,6,1744.5589335221935,0.12,8,58.208267463558194,0.35,0,281.31274554398857,0.25,1.0
54845,Lecture,80,45,4044.524489410037,41,2670.892275490631,0.28,0,8.881208192799676,0.12,2,26.271837905505116,0.35,2,1338.4791678211016,0.25,1.0
54850,Lecture,80,90,9116.15893492404,13,469.4568880295298,0.28,15,1192.9012059784302,0.12,19,267.9048087634105,0.35,43,7185.89603215267,0.25,1.0
54855,Lecture,80,23,2030.5701016158168,6,784.8446694938602,0.28,3,207.85267323501563,0.12,7,126.35487113126133,0.35,7,911.5178877556798,0.25,0.6768567005386056
54860,Lecture,80,71,6739.82292047207,20,1886.7777591981055,0.28,49,4812.662373506235,0.12,1,13.036954241131987,0.35,1,27.34583352659772,0.25,1.0
54865,Lecture,80,77,6896.038101234788,37,3553.6845741074394,0.28,31,2894.1302336726926,0.12,5,83.17718985898858,0.35,4,365.0461035956665,0.25,1.0
54870,Lecture,80,39,3596.5937034854333,2,51.917117980544376,0.28,25,2969.100238047106,0.12,8,166.42890065937772,0.35,4,409.1474467984053,0.25,1.0
54875,Lecture,80,35,12902.390962477977,20,1850.2127332985715,0.28,3,700.0567031868488,0.12,1,17.378342101581627,0.35,11,10334.743183890976,0.25,1.0
54880,Lecture,80,41,6865.479372184323,11,1089.4893091772365,0.28,15,3205.3070832342964,0.12,3,29.92360051765331,0.35,12,2540.7593792551365,0.25,1.0
54885,Lecture,80,26,4379.743763448094,3,359.57946812130365,0.28,16,2564.919010438131,0.12,5,61.4515933789244,0.35,2,1393.7936915097353,0.25,1.0
54890,Lecture,80,36,3362.35977145536,10,1176.019850667006,0.28,14,1788.8699356447544,0.12,12,230.5700578661511,0.35,0,166.89992727744809,0.25,1.0
54895,Lecture,80,54,5340.791689118024,28,1423.115012334581,0.28,13,835.9148651062449,0.12,3,29.48206036699197,0.35,10,3052.2797513102064,0.25,1.0
54900,Lecture,80,45,12069.960295037215,2,249.59448238334744,0.28,22,3053.9710850506767,0.12,1,11.638534803656007,0.35,20,8754.756192799536,0.25,1.0
54905,Lecture,80,91,10306.370576072333,30,3585.188206473924,0.28,31,5888.342206223919,0.12,23,135.19366455569252,0.35,7,697.6464988187976,0.25,1.0
54910,Lecture,80,90,7592.629967412333,6,410.44724086492243,0.28,27,1905.2928725531397,0.12,20,402.6474671291379,0.35,37,4874.242386865133,0.25,1.0
54915,Lecture,80,49,4229.095467329564,6,593.2086239940368,0.28,22,2076.883979414356,0.12,8,46.17166293546244,0.35,13,1512.8312009857088,0.25,1.0
54920,Lecture,80,20,3384.0717804017722,2,328.7719162796318,0.28,5,1223.3033531869103,0.12,9,86.28473595419584,0.35,4,1745.7117749810343,0.25,1.0
54925,Lecture,80,19,3238.417646369282,7,629.463758390359,0.28,1,298.5111213694861,0.12,2,14.504649005402042,0.35,9,2295.9381176040347,0.25,1.0
54930,Lecture,80,27,5670.254698348388,11,1305.8804912467658,0.28,10,2993.465475955591,0.12,0,6.867624105588562,0.35,6,1364.0411070404432,0.25,1.0
54935,Lecture,80,23,3380.2574013932176,4,431.8084896880536,0.28,7,2253.3123603757454,0.12,6,106.08946851709032,0.35,6,589.0470828123285,0.25,1.0
54940,Lecture,80,52,4920.342068106008,20,715.4853284080793,0.28,29,3924.060073508562,0.12,2,19.761941891518443,0.35,1,261.0347242978489,0.25,1.0
54945,Lecture,80,48,5156.56937337836,30,2761.155445579432,0.28,15,1784.8775057578073,0.12,1,21.314166609227012,0.35,2,589.222255431893,0.25,1.0
54950,Lecture,80,26,1622.5857216825698,4,523.5471114922327,0.28,7,614.249724867884,0.12,13,223.731299993475,0.35,2,261.05758532897806,0.25,0.5408619072275233
54955,Lecture,80,64,4854.36171631204,49,3923.5137220683614,0.28,3,387.77060698440334,0.12,6,119.87592774735354,0.35,6,423.2014595119218,0.25,1.0
54960,Lecture,80,21,1455.2839319455609,0,110.58818746215051,0.28,3,259.3701858098223,0.12,5,54.08816215512757,0.35,13,1031.2373965184604,0.25,0.48509464398185365
54965,Lecture,80,53,17188.67959574699,29,2982.366820762058,0.28,10,2506.2791501409483,0.12,0,3.704047319262817,0.35,14,11696.329577524722,0.25,1.0
54970,Lecture,80,56,9489.267291726523,15,1204.3123515822363,0.28,28,7015.033183566848,0.12,1,11.206791236352085,0.35,12,1258.7149653410859,0.25,1.0
54975,Lecture,80,58,8223.45213226845,37,4091.7270958992312,0.28,12,2959.3397954732554,0.12,7,50.51140598356065,0.35,2,1121.873834912403,0.25,1.0
54980,Lecture,80,42,7576.9954589485405,13,1184.1006849863275,0.28,14,5435.397105699831,0.12,10,186.17012540403874,0.35,5,771.327542858343,0.25,1.0
54985,Lecture,80,35,4932.057460185675,23,2508.5533373802764,0.28,5,916.3361041576691,0.12,4,85.68148618853087,0.35,3,1421.486532459199,0.25,1.0
54990,Lecture,80,30,2550.203668082136,1,150.48524175421622,0.28,13,1137.7133023382034,0.12,0,4.306686438641685,0.35,16,1257.6984375510747,0.25,0.850067889360712
54995,Lecture,80,41,7400.346057100411,9,733.8162478269453,0.28,8,2509.424835162578,0.12,13,127.0809995771558,0.35,11,4030.0239745337317,0.25,1.0
55000,Lecture,80,13,3581.838572436413,3,86.58391248407568,0.28,4,1195.83238840084,0.12,1,22.880670509621005,0.35,5,2276.541601041876,0.25,1.0
55005,Lecture,80,41,23622.872743678523,12,1535.9052098414604,0.28,1,188.22604971254665,0.12,6,97.9844639689082,0.35,22,21800.75702015561,0.25,1.0
55010,Lecture,80,25,3504.8904139845695,0,83.05805037960565,0.28,13,2735.3655775575853,0.12,6,56.12836510691302,0.35,6,630.3384209404658,0.25,1.0
55015,Lecture,80,45,4884.06272945742,18,1143.4912570749964,0.28,18,2853.175337587846,0.12,2,26.73055944395434,0.35,7,860.6655753506226,0.25,1.0
55020,Lecture,80,40,8151.6555459201245,2,82.59209231991615,0.28,29,7732.981880796933,0.12,6,105.10980824978073,0.35,3,230.97176455349336,0.25,1.0
55025,Lecture,80,90,11186.237633315815,48,5112.525991384472,0.28,27,1469.9609015475226,0.12,1,10.784575692616224,0.35,14,4592.9661646912045,0.25,1.0
55030,Lecture,80,33,7263.1382419686415,2,174.21942440140046,0.28,4,570.1591906150098,0.12,14,203.05690903458876,0.35,13,6315.702717917642,0.25,1.0
55035,Lecture,80,33,7609.792040443503,7,771.5305047912623,0.28,1,226.07544608679572,0.12,1,8.785326862078989,0.35,24,6603.400762703366,0.25,1.0
55040,Lecture,80,37,7811.154743065534,15,1130.8633636366444,0.28,7,1569.0523484096032,0.12,0,6.801282704477391,0.35,15,5104.437748314809,0.25,1.0
55045,Lecture,80,12,475.18248851954104,2,86.96054020360657,0.28,1,242.89236299928874,0.12,9,118.83982855978465,0.35,0,26.4897567568611,0.25,0.15839416283984703
55050,Lecture,80,27,7656.665169891766,6,738.9373358183636,0.28,5,851.9521284638071,0.12,5,55.50309289081542,0.35,11,6010.27261271878,0.25,1.0
55055,Lecture,80,11,1385.7201512418007,6,715.8693454481726,0.28,2,507.47312555494807,0.12,2,12.96841382624501,0.35,1,149.40926641243496,0.25,0.46190671708060027
55060,Lecture,80,39,2749.4806354762204,11,1088.437743881061,0.28,23,1496.935681389887,0.12,5,52.974775629886814,0.35,0,111.13243457538616,0.25,0.9164935451587402
55065,Lecture,80,16,2133.4296838605237,11,1111.216001448162,0.28,1,132.53337762205456,0.12,2,25.726907502703543,0.35,2,863.9533972876036,0.25,0.7111432279535079
55070,Lecture,80,31,4345.600790091425,10,861.950399503875,0.28,7,2239.0017311259185,0.12,4,78.8528819509682,0.35,10,1165.795777510663,0.25,1.0
55075,Lecture,80,21,1361.5528621229464,1,168.52039223230787,0.28,16,1065.1769554664745,0.12,2,30.345754816655386,0.35,2,97.50975960750868,0.25,0.45385095404098214
55080,Lecture,80,50,12189.343248936899,11,1089.9047713226064,0.28,22,9466.929624595323,0.12,9,66.11843167614255,0.35,8,1566.3904213428268,0.25,1.0
55085,Lecture,80,28,4325.605467355827,7,917.4524051117362,0.28,13,2421.8728988222883,0.12,5,49.3629159396681,0.35,3,936.9172474821349,0.25,1.0
55090,Lecture,80,30,4136.646842218175,6,699.1450316264401,0.28,17,2577.727638569149,0.12,1,22.440707125340484,0.35,6,837.3334648972457,0.25,1.0
55095,Lecture,80,26,1771.9712509441572,7,828.2230250066938,0.28,6,311.2209185470623,0.12,2,20.349522526937886,0.35,11,612.1777848634633,0.25,0.5906570836480525
55100,Lecture,80,63,9680.9759603448,22,2148.1385767149477,0.28,15,2202.7483910348474,0.12,10,122.5998897824282,0.35,16,5207.489102812576,0.25,1.0
55105,Lecture,80,31,3173.473660651943,7,243.99850186354126,0.28,11,1477.049024410268,0.12,5,28.14360975978258,0.35,8,1424.2825246183515,0.25,1.0
55110,Lecture,80,28,2144.386922050686,20,960.3616213092544,0.28,0,109.62715018523389,0.12,3,56.07594748234601,0.35,5,1018.3222030738514,0.25,0.7147956406835619
55115,Lecture,80,17,1978.2694329785384,6,621.5807929326429,0.28,2,328.9640634504905,0.12,2,19.051068582210917,0.35,7,1008.6735080131939,0.25,0.6594231443261794
55120,Lecture,80,25,6940.52376713147,14,395.6088230516756,0.28,3,623.2541740193662,0.12,2,46.30448812757462,0.35,6,5875.356281932854,0.25,1.0
55125,Lecture,80,30,6006.792906724425,6,656.0706884716989,0.28,6,988.2966363272031,0.12,3,43.67066526370665,0.35,15,4318.754916661816,0.25,1.0
55130,Lecture,80,49,10006.539838343251,12,1384.6270668603572,0.28,24,5280.653029552535,0.12,3,63.77448325862036,0.35,10,3277.485258671739,0.25,1.0
55135,Lecture,80,31,3669.813036411333,13,1510.8082916089097,0.28,5,933.6138316048731,0.12,4,64.9646740344889,0.35,9,1160.4262391630612,0.25,1.0
55140,Lecture,80,38,4983.529623353177,6,462.77928522081015,0.28,18,3748.469425994259,0.12,10,184.5460053047765,0.35,4,587.7349068333318,0.25,1.0
55145,Lecture,80,29,1811.4989552078284,8,388.6117126046841,0.28,7,533.4624837816133,0.12,8,120.12903900839929,0.35,6,769.2957198131317,0.25,0.6038329850692762
55150,Lecture,80,50,15859.504680462815,4,435.1785840466582,0.28,1,312.4556301131472,0.12,20,166.13668167002575,0.35,25,14945.733784632983,0.25,1.0
55155,Lecture,80,23,4562.3290838739695,1,100.42715559714708,0.28,12,2464.991200777515,0.12,1,17.63193638666711,0.35,9,1979.2787911126402,0.25,1.0
55160,Lecture,80,30,3635.810845723956,7,800.1863729458843,0.28,9,1667.4785437600624,0.12,7,88.95077459110948,0.35,7,1079.1951544268995,0.25,1.0
55165,Lecture,80,22,2530.099416587018,11,1108.0855874849874,0.28,1,888.4709455501454,0.12,6,119.0632140784427,0.35,4,414.47966947344213,0.25,0.8433664721956726
55170,Lecture,80,37,10128.450400422504,5,603.949956612076,0.28,16,2618.053160033275,0.12,2,55.75633850582244,0.35,14,6850.69094527133,0.25,1.0
55175,Lecture,80,41,3321.5631358037595,0,101.08946549271107,0.28,34,2818.612459152234,0.12,5,64.43131661887807,0.35,2,337.4298945399366,0.25,1.0
55180,Lecture,80,14,1492.9699132970584,10,677.9837256363404,0.28,1,254.85204714843815,0.12,0,13.117921686479772,0.35,3,547.0162188258,0.25,0.49765663776568614
55185,Lecture,80,29,7592.811240493268,2,295.86386748583357,0.28,14,5715.782095877899,0.12,3,29.246332000263944,0.35,10,1551.9189451292702,0.25,1.0
55190,Lecture,80,35,4128.88735696159,34,3870.3250990345005,0.28,0,33.18609249910492,0.12,0,12.36100914673836,0.35,1,213.01515628124577,0.25,1.0
55195,Lecture,80,76,5967.644338096061,17,1490.2973261859522,0.28,21,3457.8142519379116,0.12,1,9.325002199125516,0.35,37,1010.2077577730714,0.25,1.0
55200,Lecture,80,12,2743.2569062625143,1,99.936300020857,0.28,5,437.94095390649676,0.12,1,30.447008425782293,0.35,5,2174.9326439093784,0.25,0.9144189687541715
55205,Lecture,80,26,4312.44173809454,6,615.1356790230905,0.28,14,2166.07042076175,0.12,2,17.690171246867457,0.35,4,1513.5454670628314,0.25,1.0
55210,Lecture,80,26,5900.536570391776,6,548.7829809349046,0.28,3,1591.832568930543,0.12,1,10.964741666924397,0.35,16,3748.9562788594044,0.25,1.0
55215,Lecture,80,56,23327.66953141569,21,1723.7453954407229,0.28,5,1447.1401566060633,0.12,9,132.96713103036927,0.35,21,20023.816848338534,0.25,1.0
55220,Lecture,80,13,2105.22914722506,8,763.0771276623842,0.28,1,197.10982872975697,0.12,1,26.783312543453597,0.35,3,1118.2588782894654,0.25,0.7017430490750199
55225,Lecture,80,62,9350.230388572996,44,4357.566587494007,0.28,13,2569.7571964803255,0.12,1,10.922762687487626,0.35,4,2411.9838419111766,0.25,1.0
